2000-03-31;-1.7563409896001803
2000-06-30;-1.1092114706475973
2000-09-30;-0.32832873476447133
2000-12-31;-0.886526308097971
2001-03-31;-1.1571614857734587
2001-06-30;-1.6440995083263368
2001-09-30;-0.5145290818980875
2001-12-31;-0.22986386888375443
2002-03-31;-1.0733580717024596
2002-06-30;-1.020473077994109
2002-09-30;-0.5529819024375049
2002-12-31;-0.29078172062954577
2003-03-31;2.0101058283416084
2003-06-30;0.33293212665511573
2003-09-30;-1.0191840017220921
2003-12-31;-0.8381333501617241
2004-03-31;-1.4895746823208516
2004-06-30;-0.6905358057018476
2004-09-30;-1.2380300765891832
2004-12-31;-0.9717313140133522
2005-03-31;-0.8370437640009226
2005-06-30;-0.11490720446272744
2005-09-30;-0.6090327850933738
2005-12-31;-0.8888091597529358
2006-03-31;-1.0073004867770436
2006-06-30;-1.3404931841503553
2006-09-30;-1.0012148851151457
2006-12-31;-1.5839461195434072
2007-03-31;-1.2440574595990537
2007-06-30;-1.4051277794118995
2007-09-30;-0.1931466518622233
2007-12-31;0.5104419441670967
2008-03-31;0.2718805171804341
2008-06-30;-0.7616223915636335
2008-09-30;0.584458611482254
2008-12-31;1.5968766352257269
2009-03-31;0.7444019253672427
2009-06-30;-0.05364592524938812
2009-09-30;-0.03198259725702228
2009-12-31;-0.06993355068136271
2010-03-31;0.8315681074981021
2010-06-30;1.1631123647261499
2010-09-30;0.8336751819034594
2010-12-31;0.5326115796689979
2011-03-31;0.6154772730613758
2011-06-30;1.9098712168700118
2011-09-30;3.2910561384270958
2011-12-31;2.3680721566873473
2012-03-31;0.5979726324420246
2012-06-30;1.303577723969969
2012-09-30;0.12872030195151032
2012-12-31;0.7974959328498716
2013-03-31;0.4388052045545148
2013-06-30;-0.5219990225062161
2013-09-30;-0.1634764182256625
2013-12-31;0.02786015070346784
2014-03-31;-0.07978718687175261
2014-06-30;-0.4010662468319264
2014-09-30;0.8217357772034711
2014-12-31;-0.42628216447197437
2015-03-31;-0.08246106425032633
2015-06-30;0.48674681573452705
2015-09-30;0.5893315183593998
2015-12-31;-0.24882949461565954
2016-03-31;0.07381743309447453
2016-06-30;1.0646496662027278
2016-09-30;1.1357098702955823
2016-12-31;1.2319961951371494
2017-03-31;0.9246557227204855
2017-06-30;0.22770530203328768
2017-09-30;-0.4513395532845172
2017-12-31;-0.5902515408956373
2018-03-31;-1.024267345216494
2018-06-30;-0.20329890662811834
2018-09-30;0.48805274726156206
2018-12-31;0.516237280663244
2019-03-31;0.714360784569152
2019-06-30;-0.7101439791938637
2019-09-30;-0.29596431429762565
2019-12-31;0.7445914885084328
2020-03-31;1.204540070783225
2020-06-30;2.4433203999603905
2020-09-30;0.4185399665928586
2020-12-31;0.17747097202577475
2021-03-31;-1.0021589318043216
